SURVEY YEAR Code,SURVEY YEAR,AREA Code,AREA,/D Administrative Base,#D0310401_Percentage of social welfare expenditure (Prefecture)[%],AREA_clean
1995100000,1995,30000,Wakayama-ken,,2.32,Wakayama
1995100000,1995,31000,Tottori-ken,,1.96,Tottori
1995100000,1995,32000,Shimane-ken,,1.63,Shimane
1995100000,1995,33000,Okayama-ken,,1.68,Okayama
1995100000,1995,34000,Hiroshima-ken,,1.54,Hiroshima
1995100000,1995,35000,Yamaguchi-ken,,1.57,Yamaguchi
1995100000,1995,36000,Tokushima-ken,,1.48,Tokushima
1995100000,1995,37000,Kagawa-ken,,2.38,Kagawa
1995100000,1995,38000,Ehime-ken,,1.59,Ehime
1995100000,1995,39000,Kochi-ken,,1.49,Kochi
1995100000,1995,40000,Fukuoka-ken,,2.05,Fukuoka
1995100000,1995,41000,Saga-ken,,1.64,Saga
1995100000,1995,42000,Nagasaki-ken,,1.66,Nagasaki
1995100000,1995,43000,Kumamoto-ken,,1.51,Kumamoto
1995100000,1995,44000,Oita-ken,,1.58,Oita
1995100000,1995,45000,Miyazaki-ken,,1.46,Miyazaki
1995100000,1995,46000,Kagoshima-ken,,1.67,Kagoshima
1995100000,1995,47000,Okinawa-ken,,1.72,Okinawa
1996100000,1996,0,All Japan,,1.86,All Japan
1996100000,1996,1000,Hokkaido,,1.44,Hokkaido
1996100000,1996,2000,Aomori-ken,,1.78,Aomori
1996100000,1996,3000,Iwate-ken,,1.57,Iwate
1996100000,1996,4000,Miyagi-ken,,1.37,Miyagi
1996100000,1996,5000,Akita-ken,,1.89,Akita
1996100000,1996,6000,Yamagata-ken,,1.41,Yamagata
1996100000,1996,7000,Fukushima-ken,,2.64,Fukushima
1996100000,1996,8000,Ibaraki-ken,,2.0,Ibaraki
1996100000,1996,9000,Tochigi-ken,,1.7,Tochigi
1996100000,1996,10000,Gumma-ken,,1.96,Gumma
1996100000,1996,11000,Saitama-ken,,2.4,Saitama
1996100000,1996,12000,Chiba-ken,,1.31,Chiba
1996100000,1996,13000,Tokyo-to,,2.41,Tokyo
1996100000,1996,14000,Kanagawa-ken,,2.29,Kanagawa
1996100000,1996,15000,Niigata-ken,,1.29,Niigata
1996100000,1996,16000,Toyama-ken,,1.27,Toyama
1996100000,1996,17000,Ishikawa-ken,,1.21,Ishikawa
1996100000,1996,18000,Fukui-ken,,2.03,Fukui
1996100000,1996,19000,Yamanashi-ken,,2.04,Yamanashi
1996100000,1996,20000,Nagano-ken,,1.6,Nagano
1996100000,1996,21000,Gifu-ken,,1.67,Gifu
1996100000,1996,22000,Shizuoka-ken,,1.36,Shizuoka
1996100000,1996,23000,Aichi-ken,,2.04,Aichi
1996100000,1996,24000,Mie-ken,,1.92,Mie
1996100000,1996,25000,Shiga-ken,,1.76,Shiga
1996100000,1996,26000,Kyoto-fu,,2.08,Kyoto
1996100000,1996,27000,Osaka-fu,,1.94,Osaka
1996100000,1996,28000,Hyogo-ken,,1.77,Hyogo
1996100000,1996,29000,Nara-ken,,2.4,Nara
1996100000,1996,30000,Wakayama-ken,,2.25,Wakayama
1996100000,1996,31000,Tottori-ken,,1.76,Tottori
1996100000,1996,32000,Shimane-ken,,1.59,Shimane
1996100000,1996,33000,Okayama-ken,,1.65,Okayama
1996100000,1996,34000,Hiroshima-ken,,1.74,Hiroshima
1996100000,1996,35000,Yamaguchi-ken,,1.73,Yamaguchi
1996100000,1996,36000,Tokushima-ken,,1.44,Tokushima
1996100000,1996,37000,Kagawa-ken,,2.72,Kagawa
1996100000,1996,38000,Ehime-ken,,1.63,Ehime
1996100000,1996,39000,Kochi-ken,,1.36,Kochi
1996100000,1996,40000,Fukuoka-ken,,2.1,Fukuoka
1996100000,1996,41000,Saga-ken,,1.65,Saga
1996100000,1996,42000,Nagasaki-ken,,1.36,Nagasaki
1996100000,1996,43000,Kumamoto-ken,,1.5,Kumamoto
1996100000,1996,44000,Oita-ken,,1.66,Oita
1996100000,1996,45000,Miyazaki-ken,,1.75,Miyazaki
1996100000,1996,46000,Kagoshima-ken,,1.57,Kagoshima
1996100000,1996,47000,Okinawa-ken,,1.74,Okinawa
1997100000,1997,0,All Japan,,1.95,All Japan
1997100000,1997,1000,Hokkaido,,1.34,Hokkaido
1997100000,1997,2000,Aomori-ken,,1.83,Aomori
1997100000,1997,3000,Iwate-ken,,1.6,Iwate
1997100000,1997,4000,Miyagi-ken,,1.42,Miyagi
1997100000,1997,5000,Akita-ken,,1.96,Akita
1997100000,1997,6000,Yamagata-ken,,1.37,Yamagata
1997100000,1997,7000,Fukushima-ken,,2.43,Fukushima
1997100000,1997,8000,Ibaraki-ken,,1.89,Ibaraki
1997100000,1997,9000,Tochigi-ken,,1.91,Tochigi
1997100000,1997,10000,Gumma-ken,,2.25,Gumma
1997100000,1997,11000,Saitama-ken,,2.87,Saitama
1997100000,1997,12000,Chiba-ken,,1.5,Chiba
1997100000,1997,13000,Tokyo-to,,2.61,Tokyo
1997100000,1997,14000,Kanagawa-ken,,2.49,Kanagawa
1997100000,1997,15000,Niigata-ken,,1.31,Niigata
1997100000,1997,16000,Toyama-ken,,1.43,Toyama
1997100000,1997,17000,Ishikawa-ken,,1.53,Ishikawa
1997100000,1997,18000,Fukui-ken,,1.9,Fukui
1997100000,1997,19000,Yamanashi-ken,,1.82,Yamanashi
1997100000,1997,20000,Nagano-ken,,2.14,Nagano
1997100000,1997,21000,Gifu-ken,,1.75,Gifu
1997100000,1997,22000,Shizuoka-ken,,1.25,Shizuoka
1997100000,1997,23000,Aichi-ken,,2.19,Aichi
1997100000,1997,24000,Mie-ken,,1.84,Mie
1997100000,1997,25000,Shiga-ken,,1.78,Shiga
1997100000,1997,26000,Kyoto-fu,,2.03,Kyoto
1997100000,1997,27000,Osaka-fu,,1.94,Osaka
1997100000,1997,28000,Hyogo-ken,,2.45,Hyogo
1997100000,1997,29000,Nara-ken,,2.44,Nara
1997100000,1997,30000,Wakayama-ken,,2.22,Wakayama
1997100000,1997,31000,Tottori-ken,,1.88,Tottori
1997100000,1997,32000,Shimane-ken,,1.56,Shimane
1997100000,1997,33000,Okayama-ken,,1.79,Okayama
1997100000,1997,34000,Hiroshima-ken,,1.61,Hiroshima
1997100000,1997,35000,Yamaguchi-ken,,1.86,Yamaguchi
1997100000,1997,36000,Tokushima-ken,,1.66,Tokushima
1997100000,1997,37000,Kagawa-ken,,2.12,Kagawa
1997100000,1997,38000,Ehime-ken,,1.67,Ehime
1997100000,1997,39000,Kochi-ken,,1.44,Kochi
1997100000,1997,40000,Fukuoka-ken,,1.84,Fukuoka
1997100000,1997,41000,Saga-ken,,1.68,Saga
1997100000,1997,42000,Nagasaki-ken,,1.75,Nagasaki
1997100000,1997,43000,Kumamoto-ken,,1.34,Kumamoto
1997100000,1997,44000,Oita-ken,,1.65,Oita
1997100000,1997,45000,Miyazaki-ken,,1.47,Miyazaki
1997100000,1997,46000,Kagoshima-ken,,1.77,Kagoshima
1997100000,1997,47000,Okinawa-ken,,1.85,Okinawa
1998100000,1998,0,All Japan,,1.91,All Japan
1998100000,1998,1000,Hokkaido,,1.33,Hokkaido
1998100000,1998,2000,Aomori-ken,,1.56,Aomori
1998100000,1998,3000,Iwate-ken,,1.65,Iwate
1998100000,1998,4000,Miyagi-ken,,1.45,Miyagi
1998100000,1998,5000,Akita-ken,,1.68,Akita
1998100000,1998,6000,Yamagata-ken,,1.39,Yamagata
1998100000,1998,7000,Fukushima-ken,,2.35,Fukushima
1998100000,1998,8000,Ibaraki-ken,,1.9,Ibaraki
1998100000,1998,9000,Tochigi-ken,,1.63,Tochigi
1998100000,1998,10000,Gumma-ken,,1.8,Gumma
1998100000,1998,11000,Saitama-ken,,2.4,Saitama
1998100000,1998,12000,Chiba-ken,,1.54,Chiba
1998100000,1998,13000,Tokyo-to,,2.61,Tokyo
1998100000,1998,14000,Kanagawa-ken,,2.47,Kanagawa
1998100000,1998,15000,Niigata-ken,,1.33,Niigata
1998100000,1998,16000,Toyama-ken,,1.56,Toyama
1998100000,1998,17000,Ishikawa-ken,,1.32,Ishikawa
1998100000,1998,18000,Fukui-ken,,1.78,Fukui
1998100000,1998,19000,Yamanashi-ken,,1.71,Yamanashi
1998100000,1998,20000,Nagano-ken,,1.71,Nagano
1998100000,1998,21000,Gifu-ken,,1.71,Gifu
1998100000,1998,22000,Shizuoka-ken,,1.27,Shizuoka
1998100000,1998,23000,Aichi-ken,,2.16,Aichi
1998100000,1998,24000,Mie-ken,,1.82,Mie
1998100000,1998,25000,Shiga-ken,,2.0,Shiga
1998100000,1998,26000,Kyoto-fu,,2.01,Kyoto
1998100000,1998,27000,Osaka-fu,,2.0,Osaka
1998100000,1998,28000,Hyogo-ken,,2.59,Hyogo
1998100000,1998,29000,Nara-ken,,1.97,Nara
1998100000,1998,30000,Wakayama-ken,,2.1,Wakayama
1998100000,1998,31000,Tottori-ken,,1.92,Tottori
1998100000,1998,32000,Shimane-ken,,2.28,Shimane
1998100000,1998,33000,Okayama-ken,,1.69,Okayama
1998100000,1998,34000,Hiroshima-ken,,1.51,Hiroshima
1998100000,1998,35000,Yamaguchi-ken,,1.83,Yamaguchi
1998100000,1998,36000,Tokushima-ken,,1.66,Tokushima
1998100000,1998,37000,Kagawa-ken,,2.17,Kagawa
1998100000,1998,38000,Ehime-ken,,1.74,Ehime
1998100000,1998,39000,Kochi-ken,,1.69,Kochi
1998100000,1998,40000,Fukuoka-ken,,1.95,Fukuoka
1998100000,1998,41000,Saga-ken,,1.67,Saga
1998100000,1998,42000,Nagasaki-ken,,1.67,Nagasaki
1998100000,1998,43000,Kumamoto-ken,,1.6,Kumamoto
1998100000,1998,44000,Oita-ken,,1.61,Oita
1998100000,1998,45000,Miyazaki-ken,,1.32,Miyazaki
1998100000,1998,46000,Kagoshima-ken,,1.9,Kagoshima
1998100000,1998,47000,Okinawa-ken,,1.68,Okinawa
1999100000,1999,0,All Japan,,1.89,All Japan
1999100000,1999,1000,Hokkaido,,1.3,Hokkaido
1999100000,1999,2000,Aomori-ken,,1.64,Aomori
1999100000,1999,3000,Iwate-ken,,1.61,Iwate
1999100000,1999,4000,Miyagi-ken,,1.75,Miyagi
1999100000,1999,5000,Akita-ken,,1.59,Akita
1999100000,1999,6000,Yamagata-ken,,1.42,Yamagata
1999100000,1999,7000,Fukushima-ken,,2.22,Fukushima
1999100000,1999,8000,Ibaraki-ken,,2.01,Ibaraki
1999100000,1999,9000,Tochigi-ken,,1.92,Tochigi
1999100000,1999,10000,Gumma-ken,,1.72,Gumma
1999100000,1999,11000,Saitama-ken,,2.6,Saitama
1999100000,1999,12000,Chiba-ken,,1.5,Chiba
1999100000,1999,13000,Tokyo-to,,2.59,Tokyo
1999100000,1999,14000,Kanagawa-ken,,2.46,Kanagawa
1999100000,1999,15000,Niigata-ken,,1.33,Niigata
1999100000,1999,16000,Toyama-ken,,1.92,Toyama
1999100000,1999,17000,Ishikawa-ken,,1.15,Ishikawa
1999100000,1999,18000,Fukui-ken,,1.74,Fukui
1999100000,1999,19000,Yamanashi-ken,,1.87,Yamanashi
1999100000,1999,20000,Nagano-ken,,1.66,Nagano
1999100000,1999,21000,Gifu-ken,,1.83,Gifu
1999100000,1999,22000,Shizuoka-ken,,1.31,Shizuoka
1999100000,1999,23000,Aichi-ken,,1.92,Aichi
1999100000,1999,24000,Mie-ken,,1.89,Mie
1999100000,1999,25000,Shiga-ken,,1.87,Shiga
1999100000,1999,26000,Kyoto-fu,,2.11,Kyoto
1999100000,1999,27000,Osaka-fu,,1.79,Osaka
1999100000,1999,28000,Hyogo-ken,,2.34,Hyogo
1999100000,1999,29000,Nara-ken,,2.0,Nara
1999100000,1999,30000,Wakayama-ken,,2.13,Wakayama
1999100000,1999,31000,Tottori-ken,,1.83,Tottori
1999100000,1999,32000,Shimane-ken,,2.72,Shimane
1999100000,1999,33000,Okayama-ken,,1.59,Okayama
1999100000,1999,34000,Hiroshima-ken,,1.39,Hiroshima
1999100000,1999,35000,Yamaguchi-ken,,1.76,Yamaguchi
1999100000,1999,36000,Tokushima-ken,,1.7,Tokushima
1999100000,1999,37000,Kagawa-ken,,2.19,Kagawa
1999100000,1999,38000,Ehime-ken,,1.73,Ehime
1999100000,1999,39000,Kochi-ken,,1.42,Kochi
1999100000,1999,40000,Fukuoka-ken,,1.93,Fukuoka
1999100000,1999,41000,Saga-ken,,1.75,Saga
1999100000,1999,42000,Nagasaki-ken,,1.63,Nagasaki
1999100000,1999,43000,Kumamoto-ken,,1.75,Kumamoto
1999100000,1999,44000,Oita-ken,,1.58,Oita
1999100000,1999,45000,Miyazaki-ken,,1.32,Miyazaki
1999100000,1999,46000,Kagoshima-ken,,1.91,Kagoshima
1999100000,1999,47000,Okinawa-ken,,1.51,Okinawa
2000100000,2000,0,All Japan,,1.88,All Japan
2000100000,2000,1000,Hokkaido,,1.36,Hokkaido
2000100000,2000,2000,Aomori-ken,,1.86,Aomori
2000100000,2000,3000,Iwate-ken,,1.56,Iwate
2000100000,2000,4000,Miyagi-ken,,1.89,Miyagi
2000100000,2000,5000,Akita-ken,,1.73,Akita
2000100000,2000,6000,Yamagata-ken,,1.43,Yamagata
2000100000,2000,7000,Fukushima-ken,,1.98,Fukushima
2000100000,2000,8000,Ibaraki-ken,,1.99,Ibaraki
2000100000,2000,9000,Tochigi-ken,,2.34,Tochigi
2000100000,2000,10000,Gumma-ken,,2.57,Gumma
2000100000,2000,11000,Saitama-ken,,2.67,Saitama
2000100000,2000,12000,Chiba-ken,,1.49,Chiba
2000100000,2000,13000,Tokyo-to,,2.15,Tokyo
2000100000,2000,14000,Kanagawa-ken,,2.38,Kanagawa
2000100000,2000,15000,Niigata-ken,,1.45,Niigata
2000100000,2000,16000,Toyama-ken,,1.5,Toyama
2000100000,2000,17000,Ishikawa-ken,,1.18,Ishikawa
2000100000,2000,18000,Fukui-ken,,1.96,Fukui
2000100000,2000,19000,Yamanashi-ken,,1.81,Yamanashi
2000100000,2000,20000,Nagano-ken,,1.77,Nagano
2000100000,2000,21000,Gifu-ken,,1.88,Gifu
2000100000,2000,22000,Shizuoka-ken,,1.3,Shizuoka
2000100000,2000,23000,Aichi-ken,,1.88,Aichi
2000100000,2000,24000,Mie-ken,,1.84,Mie
2000100000,2000,25000,Shiga-ken,,2.02,Shiga
2000100000,2000,26000,Kyoto-fu,,2.13,Kyoto
2000100000,2000,27000,Osaka-fu,,1.83,Osaka
2000100000,2000,28000,Hyogo-ken,,2.62,Hyogo
2000100000,2000,29000,Nara-ken,,1.96,Nara
2000100000,2000,30000,Wakayama-ken,,2.52,Wakayama
2000100000,2000,31000,Tottori-ken,,2.02,Tottori
2000100000,2000,32000,Shimane-ken,,1.68,Shimane
2000100000,2000,33000,Okayama-ken,,1.63,Okayama
2000100000,2000,34000,Hiroshima-ken,,1.53,Hiroshima
2000100000,2000,35000,Yamaguchi-ken,,1.76,Yamaguchi
2000100000,2000,36000,Tokushima-ken,,1.82,Tokushima
2000100000,2000,37000,Kagawa-ken,,2.26,Kagawa
2000100000,2000,38000,Ehime-ken,,1.68,Ehime
2000100000,2000,39000,Kochi-ken,,1.91,Kochi
2000100000,2000,40000,Fukuoka-ken,,1.98,Fukuoka
2000100000,2000,41000,Saga-ken,,1.79,Saga
2000100000,2000,42000,Nagasaki-ken,,1.68,Nagasaki
2000100000,2000,43000,Kumamoto-ken,,1.51,Kumamoto
2000100000,2000,44000,Oita-ken,,1.61,Oita
2000100000,2000,45000,Miyazaki-ken,,1.38,Miyazaki
2000100000,2000,46000,Kagoshima-ken,,1.6,Kagoshima
2000100000,2000,47000,Okinawa-ken,,1.77,Okinawa
2001100000,2001,0,All Japan,,2.06,All Japan
2001100000,2001,1000,Hokkaido,,1.58,Hokkaido
2001100000,2001,2000,Aomori-ken,,1.61,Aomori
2001100000,2001,3000,Iwate-ken,,1.77,Iwate
2001100000,2001,4000,Miyagi-ken,,2.12,Miyagi
2001100000,2001,5000,Akita-ken,,2.22,Akita
2001100000,2001,6000,Yamagata-ken,,1.59,Yamagata
2001100000,2001,7000,Fukushima-ken,,1.99,Fukushima
2001100000,2001,8000,Ibaraki-ken,,2.14,Ibaraki
2001100000,2001,9000,Tochigi-ken,,1.93,Tochigi
2001100000,2001,10000,Gumma-ken,,2.17,Gumma
2001100000,2001,11000,Saitama-ken,,3.11,Saitama
2001100000,2001,12000,Chiba-ken,,1.83,Chiba
2001100000,2001,13000,Tokyo-to,,2.21,Tokyo
2001100000,2001,14000,Kanagawa-ken,,2.61,Kanagawa
2001100000,2001,15000,Niigata-ken,,1.52,Niigata
2001100000,2001,16000,Toyama-ken,,1.54,Toyama
2001100000,2001,17000,Ishikawa-ken,,1.32,Ishikawa
2001100000,2001,18000,Fukui-ken,,2.65,Fukui
2001100000,2001,19000,Yamanashi-ken,,1.96,Yamanashi
2001100000,2001,20000,Nagano-ken,,1.87,Nagano
2001100000,2001,21000,Gifu-ken,,1.95,Gifu
2001100000,2001,22000,Shizuoka-ken,,1.53,Shizuoka
2001100000,2001,23000,Aichi-ken,,2.13,Aichi
2001100000,2001,24000,Mie-ken,,2.06,Mie
2001100000,2001,25000,Shiga-ken,,2.23,Shiga
2001100000,2001,26000,Kyoto-fu,,2.51,Kyoto
2001100000,2001,27000,Osaka-fu,,2.31,Osaka
2001100000,2001,28000,Hyogo-ken,,2.6,Hyogo
2001100000,2001,29000,Nara-ken,,2.53,Nara
2001100000,2001,30000,Wakayama-ken,,2.97,Wakayama
2001100000,2001,31000,Tottori-ken,,2.09,Tottori
2001100000,2001,32000,Shimane-ken,,2.01,Shimane
2001100000,2001,33000,Okayama-ken,,1.9,Okayama
2001100000,2001,34000,Hiroshima-ken,,1.7,Hiroshima
2001100000,2001,35000,Yamaguchi-ken,,2.04,Yamaguchi
2001100000,2001,36000,Tokushima-ken,,2.24,Tokushima
2001100000,2001,37000,Kagawa-ken,,2.68,Kagawa
2001100000,2001,38000,Ehime-ken,,1.9,Ehime
2001100000,2001,39000,Kochi-ken,,1.7,Kochi
2001100000,2001,40000,Fukuoka-ken,,1.94,Fukuoka
2001100000,2001,41000,Saga-ken,,2.27,Saga
2001100000,2001,42000,Nagasaki-ken,,1.6,Nagasaki
2001100000,2001,43000,Kumamoto-ken,,1.77,Kumamoto
2001100000,2001,44000,Oita-ken,,1.69,Oita
2001100000,2001,45000,Miyazaki-ken,,1.61,Miyazaki
2001100000,2001,46000,Kagoshima-ken,,1.76,Kagoshima
2001100000,2001,47000,Okinawa-ken,,2.04,Okinawa
2002100000,2002,0,All Japan,,2.0,All Japan
2002100000,2002,1000,Hokkaido,,1.61,Hokkaido
2002100000,2002,2000,Aomori-ken,,1.72,Aomori
2002100000,2002,3000,Iwate-ken,,1.68,Iwate
2002100000,2002,4000,Miyagi-ken,,1.9,Miyagi
2002100000,2002,5000,Akita-ken,,2.2,Akita
2002100000,2002,6000,Yamagata-ken,,1.53,Yamagata
2002100000,2002,7000,Fukushima-ken,,1.79,Fukushima
2002100000,2002,8000,Ibaraki-ken,,2.06,Ibaraki
2002100000,2002,9000,Tochigi-ken,,1.95,Tochigi
2002100000,2002,10000,Gumma-ken,,2.15,Gumma
2002100000,2002,11000,Saitama-ken,,2.97,Saitama
2002100000,2002,12000,Chiba-ken,,1.59,Chiba
2002100000,2002,13000,Tokyo-to,,2.11,Tokyo
2002100000,2002,14000,Kanagawa-ken,,2.66,Kanagawa
2002100000,2002,15000,Niigata-ken,,1.53,Niigata
2002100000,2002,16000,Toyama-ken,,1.49,Toyama
2002100000,2002,17000,Ishikawa-ken,,1.48,Ishikawa
2002100000,2002,18000,Fukui-ken,,3.37,Fukui
2002100000,2002,19000,Yamanashi-ken,,2.12,Yamanashi
2002100000,2002,20000,Nagano-ken,,1.92,Nagano
2002100000,2002,21000,Gifu-ken,,1.98,Gifu
2002100000,2002,22000,Shizuoka-ken,,1.64,Shizuoka
2002100000,2002,23000,Aichi-ken,,2.02,Aichi
2002100000,2002,24000,Mie-ken,,1.92,Mie
2002100000,2002,25000,Shiga-ken,,2.21,Shiga
2002100000,2002,26000,Kyoto-fu,,2.32,Kyoto
2002100000,2002,27000,Osaka-fu,,1.81,Osaka
2002100000,2002,28000,Hyogo-ken,,2.08,Hyogo
2002100000,2002,29000,Nara-ken,,2.31,Nara
2002100000,2002,30000,Wakayama-ken,,2.44,Wakayama
2002100000,2002,31000,Tottori-ken,,2.24,Tottori
2002100000,2002,32000,Shimane-ken,,2.46,Shimane
2002100000,2002,33000,Okayama-ken,,1.87,Okayama
2002100000,2002,34000,Hiroshima-ken,,1.66,Hiroshima
2002100000,2002,35000,Yamaguchi-ken,,2.03,Yamaguchi
2002100000,2002,36000,Tokushima-ken,,2.22,Tokushima
2002100000,2002,37000,Kagawa-ken,,2.56,Kagawa
2002100000,2002,38000,Ehime-ken,,1.79,Ehime
2002100000,2002,39000,Kochi-ken,,2.0,Kochi
2002100000,2002,40000,Fukuoka-ken,,2.3,Fukuoka
2002100000,2002,41000,Saga-ken,,2.03,Saga
2002100000,2002,42000,Nagasaki-ken,,1.84,Nagasaki
2002100000,2002,43000,Kumamoto-ken,,1.75,Kumamoto
2002100000,2002,44000,Oita-ken,,1.83,Oita
2002100000,2002,45000,Miyazaki-ken,,1.52,Miyazaki
2002100000,2002,46000,Kagoshima-ken,,1.81,Kagoshima
2002100000,2002,47000,Okinawa-ken,,2.14,Okinawa
2003100000,2003,0,All Japan,,1.83,All Japan
2003100000,2003,1000,Hokkaido,,1.28,Hokkaido
2003100000,2003,2000,Aomori-ken,,1.53,Aomori
2003100000,2003,3000,Iwate-ken,,1.58,Iwate
2003100000,2003,4000,Miyagi-ken,,1.65,Miyagi
2003100000,2003,5000,Akita-ken,,1.92,Akita
2003100000,2003,6000,Yamagata-ken,,1.53,Yamagata
2003100000,2003,7000,Fukushima-ken,,1.57,Fukushima
2003100000,2003,8000,Ibaraki-ken,,2.03,Ibaraki
2003100000,2003,9000,Tochigi-ken,,1.54,Tochigi
2003100000,2003,10000,Gumma-ken,,1.74,Gumma
2003100000,2003,11000,Saitama-ken,,2.87,Saitama
2003100000,2003,12000,Chiba-ken,,1.56,Chiba
2003100000,2003,13000,Tokyo-to,,2.02,Tokyo
2003100000,2003,14000,Kanagawa-ken,,2.57,Kanagawa
2003100000,2003,15000,Niigata-ken,,1.3,Niigata
2003100000,2003,16000,Toyama-ken,,1.7,Toyama
2003100000,2003,17000,Ishikawa-ken,,1.58,Ishikawa
2003100000,2003,18000,Fukui-ken,,2.39,Fukui
2003100000,2003,19000,Yamanashi-ken,,1.53,Yamanashi
2003100000,2003,20000,Nagano-ken,,1.85,Nagano
2003100000,2003,21000,Gifu-ken,,1.53,Gifu
2003100000,2003,22000,Shizuoka-ken,,1.59,Shizuoka
2003100000,2003,23000,Aichi-ken,,1.92,Aichi
2003100000,2003,24000,Mie-ken,,1.7,Mie
2003100000,2003,25000,Shiga-ken,,2.05,Shiga
2003100000,2003,26000,Kyoto-fu,,2.32,Kyoto
2003100000,2003,27000,Osaka-fu,,1.88,Osaka
2003100000,2003,28000,Hyogo-ken,,2.15,Hyogo
2003100000,2003,29000,Nara-ken,,1.87,Nara
2003100000,2003,30000,Wakayama-ken,,2.48,Wakayama
2003100000,2003,31000,Tottori-ken,,2.23,Tottori
2003100000,2003,32000,Shimane-ken,,1.42,Shimane
2003100000,2003,33000,Okayama-ken,,2.0,Okayama
2003100000,2003,34000,Hiroshima-ken,,1.49,Hiroshima
2003100000,2003,35000,Yamaguchi-ken,,1.74,Yamaguchi
2003100000,2003,36000,Tokushima-ken,,1.73,Tokushima
2003100000,2003,37000,Kagawa-ken,,2.49,Kagawa
2003100000,2003,38000,Ehime-ken,,1.76,Ehime
2003100000,2003,39000,Kochi-ken,,1.46,Kochi
2003100000,2003,40000,Fukuoka-ken,,1.88,Fukuoka
2003100000,2003,41000,Saga-ken,,1.85,Saga
2003100000,2003,42000,Nagasaki-ken,,1.57,Nagasaki
2003100000,2003,43000,Kumamoto-ken,,1.35,Kumamoto
2003100000,2003,44000,Oita-ken,,1.42,Oita
2003100000,2003,45000,Miyazaki-ken,,1.39,Miyazaki
2003100000,2003,46000,Kagoshima-ken,,1.49,Kagoshima
2003100000,2003,47000,Okinawa-ken,,1.72,Okinawa
2004100000,2004,0,All Japan,,1.81,All Japan
2004100000,2004,1000,Hokkaido,,1.57,Hokkaido
2004100000,2004,2000,Aomori-ken,,1.56,Aomori
2004100000,2004,3000,Iwate-ken,,1.64,Iwate
2004100000,2004,4000,Miyagi-ken,,1.75,Miyagi
2004100000,2004,5000,Akita-ken,,1.96,Akita
2004100000,2004,6000,Yamagata-ken,,1.57,Yamagata
2004100000,2004,7000,Fukushima-ken,,1.56,Fukushima
2004100000,2004,8000,Ibaraki-ken,,2.09,Ibaraki
2004100000,2004,9000,Tochigi-ken,,1.41,Tochigi
2004100000,2004,10000,Gumma-ken,,1.81,Gumma
2004100000,2004,11000,Saitama-ken,,2.95,Saitama
2004100000,2004,12000,Chiba-ken,,1.49,Chiba
2004100000,2004,13000,Tokyo-to,,1.96,Tokyo
2004100000,2004,14000,Kanagawa-ken,,2.58,Kanagawa
2004100000,2004,15000,Niigata-ken,,0.96,Niigata
2004100000,2004,16000,Toyama-ken,,1.53,Toyama
2004100000,2004,17000,Ishikawa-ken,,1.51,Ishikawa
2004100000,2004,18000,Fukui-ken,,2.21,Fukui
2004100000,2004,19000,Yamanashi-ken,,1.52,Yamanashi
2004100000,2004,20000,Nagano-ken,,1.83,Nagano
2004100000,2004,21000,Gifu-ken,,1.56,Gifu
2004100000,2004,22000,Shizuoka-ken,,1.58,Shizuoka
2004100000,2004,23000,Aichi-ken,,1.91,Aichi
2004100000,2004,24000,Mie-ken,,1.85,Mie
2004100000,2004,25000,Shiga-ken,,2.11,Shiga
2004100000,2004,26000,Kyoto-fu,,2.31,Kyoto
2004100000,2004,27000,Osaka-fu,,1.84,Osaka
2004100000,2004,28000,Hyogo-ken,,1.84,Hyogo
2004100000,2004,29000,Nara-ken,,1.87,Nara
2004100000,2004,30000,Wakayama-ken,,2.28,Wakayama
2004100000,2004,31000,Tottori-ken,,2.47,Tottori
2004100000,2004,32000,Shimane-ken,,1.43,Shimane
2004100000,2004,33000,Okayama-ken,,1.5,Okayama
2004100000,2004,34000,Hiroshima-ken,,1.48,Hiroshima
2004100000,2004,35000,Yamaguchi-ken,,1.66,Yamaguchi
2004100000,2004,36000,Tokushima-ken,,1.8,Tokushima
2004100000,2004,37000,Kagawa-ken,,2.37,Kagawa
2004100000,2004,38000,Ehime-ken,,1.73,Ehime
2004100000,2004,39000,Kochi-ken,,1.51,Kochi
2004100000,2004,40000,Fukuoka-ken,,1.9,Fukuoka
2004100000,2004,41000,Saga-ken,,1.87,Saga
2004100000,2004,42000,Nagasaki-ken,,1.53,Nagasaki
2004100000,2004,43000,Kumamoto-ken,,1.45,Kumamoto
2004100000,2004,44000,Oita-ken,,1.54,Oita
2004100000,2004,45000,Miyazaki-ken,,1.46,Miyazaki
2004100000,2004,46000,Kagoshima-ken,,1.56,Kagoshima
2004100000,2004,47000,Okinawa-ken,,1.93,Okinawa
2005100000,2005,0,All Japan,,2.9,All Japan
2005100000,2005,1000,Hokkaido,,2.45,Hokkaido
2005100000,2005,2000,Aomori-ken,,2.69,Aomori
2005100000,2005,3000,Iwate-ken,,2.57,Iwate
2005100000,2005,4000,Miyagi-ken,,2.78,Miyagi
2005100000,2005,5000,Akita-ken,,3.23,Akita
2005100000,2005,6000,Yamagata-ken,,2.42,Yamagata
2005100000,2005,7000,Fukushima-ken,,2.47,Fukushima
2005100000,2005,8000,Ibaraki-ken,,3.25,Ibaraki
2005100000,2005,9000,Tochigi-ken,,2.48,Tochigi
